日期,产品,价格
2022年8月20日,茄子,0.8
2022年8月21日,茄子,0.8
2022年8月22日,茄子,0.8
2022年8月23日,茄子,0.8
2022年8月24日,茄子,0.8
2022年8月25日,茄子,1
2022年8月27日,茄子,1.6
2022年8月28日,茄子,1.6
2022年8月29日,茄子,2
2022年8月30日,茄子,2.5
2022年8月31日,茄子,2.2
2022年9月1日,茄子,2.2
2022年9月2日,茄子,3
2022年9月3日,茄子,3
2022年9月4日,茄子,3
2022年9月5日,茄子,2.4
2022年9月6日,茄子,2.2
2022年9月7日,茄子,2.2
2022年9月8日,茄子,2.6
2022年9月9日,茄子,2.2
2022年9月10日,茄子,2.2
2022年9月11日,茄子,2.2
2022年9月12日,茄子,2
2022年9月13日,茄子,1.2
2022年9月14日,茄子,1.2
2022年9月15日,茄子,1
2022年9月16日,茄子,1
2022年9月17日,茄子,1
2022年9月18日,茄子,1
2022年9月19日,茄子,0.6
2022年9月20日,茄子,1
2022年9月21日,茄子,1
2022年9月22日,茄子,1
2022年9月23日,茄子,1
2022年9月24日,茄子,1.4
2022年9月25日,茄子,1
2022年9月26日,茄子,1.2
2022年9月27日,茄子,1.4
2022年9月28日,茄子,0.8
2022年9月29日,茄子,0.8
2022年9月30日,茄子,1
2022年10月1日,茄子,1
2022年10月2日,茄子,1.2
2022年10月3日,茄子,1.2
2022年10月4日,茄子,1
2022年10月5日,茄子,0.8
2022年10月6日,茄子,1
2022年10月7日,茄子,0.6
2022年10月8日,茄子,0.6
2022年10月9日,茄子,1
2022年10月10日,茄子,1
2022年10月11日,茄子,1.2
2022年10月12日,茄子,1.2
2022年10月13日,茄子,2
2022年10月14日,茄子,2
2022年10月15日,茄子,2
2022年10月16日,茄子,1
2022年10月17日,茄子,3
2022年10月20日,茄子,1.6
2022年10月21日,茄子,1.6
2022年10月22日,茄子,1.6
2022年10月23日,茄子,1.6
2022年10月24日,茄子,2.4
2022年10月25日,茄子,1.6
2022年10月26日,茄子,5
2022年10月27日,茄子,4.4
2022年10月28日,茄子,4.2
2022年10月29日,茄子,4.2
2022年10月30日,茄子,4
2022年10月31日,茄子,4
2022年11月1日,茄子,2
2022年11月2日,茄子,3
2022年11月3日,茄子,3
2022年11月4日,茄子,2.6
2022年11月5日,茄子,2.8
2022年11月6日,茄子,3
2022年11月7日,茄子,2.6
2022年11月8日,茄子,2.6
2022年11月9日,茄子,2.6
2022年11月10日,茄子,2.6
2022年11月11日,茄子,2.6
2022年11月12日,茄子,2.6
2022年11月13日,茄子,2.6
2022年11月14日,茄子,2.4
2022年11月15日,茄子,2.4
2022年11月16日,茄子,2.6
2022年11月17日,茄子,2.4
2022年11月18日,茄子,2.4
2022年11月19日,茄子,2.4
2022年11月20日,茄子,2.2
2022年11月21日,茄子,2.4
2022年11月22日,茄子,2.6
2022年11月23日,茄子,2.6
2022年11月24日,茄子,2.4
2022年11月25日,茄子,2.8
2022年11月26日,茄子,2.4
2022年11月27日,茄子,2.6
2022年11月28日,茄子,2.6
2022年11月29日,茄子,2.6
2022年12月1日,茄子,2.2
2022年12月2日,茄子,2.2
2022年12月3日,茄子,3.6
2022年12月4日,茄子,3.6
2022年12月5日,茄子,2.8
2022年12月6日,茄子,2.8
2022年12月7日,茄子,2.8
2022年12月8日,茄子,2.8
2022年12月9日,茄子,2.8
2022年12月10日,茄子,4
2022年12月11日,茄子,2.4
2022年12月12日,茄子,4
2022年12月13日,茄子,4
2022年12月14日,茄子,4
2022年12月15日,茄子,4
2022年12月16日,茄子,4
2022年12月17日,茄子,4
2022年12月18日,茄子,2.4
2022年12月19日,茄子,2.4
2022年12月20日,茄子,2.4
2022年12月21日,茄子,2.4
2022年12月22日,茄子,2.4
2022年12月23日,茄子,2.6
2022年12月24日,茄子,2.6
2022年12月25日,茄子,2.6
2022年12月26日,茄子,2.6
2022年12月27日,茄子,2.4
2022年12月28日,茄子,2.4
2022年12月29日,茄子,2.4
2022年12月30日,茄子,2.4
2022年12月31日,茄子,3.2
2023年1月1日,茄子,3.2
2023年1月2日,茄子,3.2
2023年1月3日,茄子,3.2
2023年1月4日,茄子,3.4
2023年1月5日,茄子,3.4
2023年1月6日,茄子,3.4
2023年1月7日,茄子,3.6
2023年1月8日,茄子,3.6
2023年1月9日,茄子,3.6
2023年1月10日,茄子,4
2023年1月11日,茄子,4
2023年1月12日,茄子,4
2023年1月13日,茄子,4.4
2023年1月14日,茄子,4.8
2023年1月15日,茄子,4.8
2023年1月16日,茄子,4.8
2023年1月17日,茄子,5
2023年1月18日,茄子,5
2023年1月19日,茄子,5
2023年1月20日,茄子,5
2023年1月21日,茄子,5
2023年1月25日,茄子,5
2023年1月26日,茄子,4.4
2023年1月27日,茄子,5
2023年1月28日,茄子,4
2023年1月29日,茄子,4
2023年1月30日,茄子,4
2023年1月31日,茄子,4
2023年2月1日,茄子,3.6
2023年2月2日,茄子,3.6
2023年2月3日,茄子,3.6
2023年2月4日,茄子,3.6
2023年2月5日,茄子,3
2023年2月6日,茄子,3
2023年2月7日,茄子,3
2023年2月8日,茄子,3
2023年2月9日,茄子,3.2
2023年2月10日,茄子,3.2
2023年2月11日,茄子,5
2023年2月12日,茄子,5
2023年2月13日,茄子,5
2023年2月14日,茄子,5
2023年2月15日,茄子,5
2023年2月16日,茄子,5
2023年2月17日,茄子,5
2023年2月18日,茄子,5
2023年2月19日,茄子,5
2023年2月20日,茄子,5
2023年2月21日,茄子,5
2023年2月22日,茄子,6.4
2023年2月23日,茄子,8.5
2023年2月24日,茄子,7
2023年2月25日,茄子,6.6
2023年2月26日,茄子,6.6
2023年2月27日,茄子,6.8
2023年2月28日,茄子,6.8
2023年3月1日,茄子,7
2023年3月2日,茄子,7
2023年3月3日,茄子,7
2023年3月4日,茄子,7
2023年3月5日,茄子,7
2023年3月6日,茄子,7
2023年3月7日,茄子,7
2023年3月8日,茄子,7
2023年3月9日,茄子,7
2023年3月10日,茄子,7
2023年3月11日,茄子,5
2023年3月12日,茄子,5
2023年3月13日,茄子,5.5
2023年3月14日,茄子,5.5
2023年3月15日,茄子,5.2
2023年3月16日,茄子,4.8
2023年3月17日,茄子,4.8
2023年3月18日,茄子,4.8
2023年3月19日,茄子,4.8
2023年3月20日,茄子,4.9
2023年3月21日,茄子,4.8
2023年3月22日,茄子,4.8
2023年3月23日,茄子,4.8
2023年3月24日,茄子,4.8
2023年3月25日,茄子,4.8
2023年3月26日,茄子,4.8
2023年3月27日,茄子,4.8
2023年3月28日,茄子,4.8
2023年3月29日,茄子,4.6
2023年3月30日,茄子,4.6
2023年3月31日,茄子,4.6
2023年4月1日,茄子,4.6
2023年4月2日,茄子,4.6
2023年4月3日,茄子,4.3
2023年4月4日,茄子,4.2
2023年4月5日,茄子,4.2
2023年4月6日,茄子,4.2
2023年4月7日,茄子,4.2
2023年4月8日,茄子,4.3
2023年4月9日,茄子,4
2023年4月10日,茄子,4
2023年4月11日,茄子,4
2023年4月12日,茄子,4
2023年4月13日,茄子,4
2023年4月14日,茄子,4.3
2023年4月15日,茄子,4.2
2023年4月16日,茄子,4.2
2023年4月17日,茄子,4.2
2023年4月18日,茄子,4.2
2023年4月19日,茄子,4.2
2023年4月20日,茄子,2.8
2023年4月21日,茄子,3.2
2023年4月22日,茄子,4
2023年4月23日,茄子,4.2
2023年4月24日,茄子,3.6
2023年4月25日,茄子,4.2
2023年4月26日,茄子,4.2
2023年4月27日,茄子,4.2
2023年4月29日,茄子,4.3
